	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
71	71	26	2.69811320754717	169	19	15	0	21	22	0	0.3324324324324324	11	3	3	0	0	0	0	1	0	0	0	1	264	31	10	0	42	27	8	5	0	0	16
72	72	26	3.025	126	14	12	0	16	17	1	0.318359375	8	2	0	0	0	2	0	0	0	0	0	2	228	34	19	0	29	20	6	8	0	0	8
73	73	26	2.4262295081967213	175	18	16	1	21	22	4	0.2348578491965389	10	2	0	1	0	0	0	1	0	2	0	2	304	28	10	0	27	29	11	4	1	1	15
74	74	26	2.1388888888888893	211	25	10	0	14	18	2	0.2704918032786885	8	1	15	0	0	0	0	1	0	0	0	0	426	36	15	0	36	36	12	0	1	0	13
75	75	26	3.2115384615384617	409	43	31	0	60	46	11	0.2655086848635236	23	2	1	0	0	0	0	6	0	0	0	11	800	97	33	0	124	82	46	11	5	5	39
76	76	26	3.684210526315789	141	18	11	0	21	14	6	0.3857868020304568	6	1	5	4	0	0	0	0	0	0	0	2	290	31	19	0	28	34	8	1	2	0	18
77	77	26	3.333333333333333	243	40	30	0	27	26	6	0.265791632485644	24	2	3	0	0	0	0	1	0	3	0	7	535	52	22	0	53	74	21	9	2	0	16
78	78	26	3.5	335	43	39	0	50	38	4	0.2930542340627973	20	12	3	0	0	1	0	4	0	0	2	1	465	47	21	0	52	54	17	7	3	1	39
79	79	26	4.891891891891891	179	33	24	0	22	25	6	0.3649484536082474	6	13	4	0	0	0	0	5	0	0	0	5	154	15	8	0	20	11	3	3	4	2	13
80	80	26	3.3457943925233646	359	57	43	0	58	48	9	0.2938196555217832	26	9	4	3	1	0	0	2	0	0	2	10	351	46	23	0	36	35	18	7	6	2	43
81	81	26	3.8245614035087723	206	33	17	0	35	26	4	0.3235638921453693	9	7	9	0	0	0	0	1	0	0	0	7	310	37	11	0	30	31	10	5	5	1	24
82	82	27	4.625	35	5	4	0	6	5	1	0.5621621621621622	2	0	1	1	0	0	0	0	0	0	1	0	134	21	8	0	16	13	8	3	0	0	3
