age	Unnamed: 0	Unnamed: 0.1	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed	age	%pronouns	%error	%verb	%noun	%verb_tensed	%determiner	%parent_pronouns	%parent_verb	%parent_noun	%parent_determiner
28	1	1	5.079638752052546	2461	245	197	0	420	407	119	0.12500978370036736	54	3	7	112	13	4	2	0	0	6	3	41	1965	224	109	0	272	259	127	60	100	8	252	28	0.08004876066639577	0.0	0.17066233238520925	0.1653799268590004	0.4	0.048354327509142626	0.05547073791348601	0.13842239185750635	0.13180661577608144	0.06463104325699745
29	9	9	5.652231620886202	3302	377	314	5	565	584	185	0.15291950529512885	122	6	15	137	21	0	5	7	0	10	6	48	2668	305	155	0	307	332	182	103	163	18	281	29	0.0950938824954573	0.01592356687898089	0.1711084191399152	0.17686250757116898	0.5026548672566372	0.05602665051483949	0.058095952023988005	0.11506746626686656	0.12443778110944528	0.068215892053973
32	5	5	5.217054263565891	1319	113	66	8	141	178	106	0.1644640234948605	29	0	15	9	4	0	21	1	0	2	0	32	507	60	31	0	60	62	40	42	23	10	66	32	0.050037907505686124	0.12121212121212122	0.1068991660348749	0.13495072024260804	0.5319148936170213	0.0803639120545868	0.0611439842209073	0.11834319526627218	0.1222879684418146	0.07889546351084813
33	6	6	5.371428571428571	1156	108	71	1	146	120	62	0.15847201210287445	45	4	8	5	1	0	7	2	0	2	5	29	349	50	17	0	53	32	13	26	13	2	105	33	0.061418685121107264	0.014084507042253521	0.12629757785467127	0.10380622837370242	0.2808219178082192	0.05363321799307959	0.04871060171919771	0.1518624641833811	0.09169054441260745	0.03724928366762178
34	7	7	6.899038461538463	1419	111	73	1	175	201	111	0.15010570824524316	34	8	17	17	5	0	4	4	0	1	0	21	175	21	8	0	20	27	11	34	23	4	114	34	0.05144467935165609	0.0136986301369863	0.12332628611698379	0.1416490486257928	0.3485714285714286	0.07822410147991543	0.045714285714285714	0.11428571428571428	0.15428571428571428	0.06285714285714286
35	8	8	5.995983935742973	1502	160	118	1	179	162	95	0.15257352941176472	35	2	28	43	7	2	13	14	0	1	1	14	420	52	36	0	47	42	20	39	24	7	109	35	0.07856191744340879	0.00847457627118644	0.11917443408788282	0.10785619174434088	0.39106145251396646	0.06324900133155792	0.08571428571428572	0.11190476190476191	0.1	0.047619047619047616
39	9	9	6.572192513368982	1141	156	119	1	149	148	67	0.16771419120079392	59	3	21	10	1	11	7	16	2	6	4	16	1570	187	77	1	194	211	82	86	20	4	39	39	0.10429447852760736	0.008403361344537815	0.13058720420683612	0.12971078001752848	0.738255033557047	0.058720420683610865	0.04904458598726115	0.12356687898089172	0.13439490445859872	0.05222929936305733
40	10	10	6.541850220264317	1430	189	149	2	199	172	76	0.16375838926174496	88	4	20	13	6	7	5	13	0	9	4	20	1550	177	60	1	198	210	88	59	17	3	120	40	0.1041958041958042	0.013422818791946308	0.13916083916083916	0.12027972027972028	0.3969849246231156	0.05314685314685315	0.03870967741935484	0.12774193548387097	0.13548387096774195	0.0567741935483871
