	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
193	193	71.0	7.125	53	8	5	1	10	5	1	0.20366234926306387	2	0	2	1	2	0	0	0	0	0	0	1	59	6	5	0	5	10	4	0	2	0	8
194	194	71.0	12.666666666666664	148	22	6	0	17	20	8	0.21718480138169255	2	0	10	1	0	0	0	0	0	0	3	6	391	25	13	0	30	75	49	3	2	2	10
195	195	72.0	5.1395348837209305	219	30	15	0	29	24	10	0.18171886380189367	8	0	10	2	3	0	0	0	0	1	1	5	226	26	10	0	25	31	16	4	3	0	22
196	196	72.0	12.112903225806454	714	99	56	0	79	82	42	0.23365384615384616	26	2	20	6	6	1	1	5	2	5	2	23	42	5	2	0	3	8	1	25	8	3	43
197	197	72.0	8.191176470588236	531	74	53	0	67	64	31	0.19130434782608696	27	8	15	7	4	1	0	3	0	3	0	6	372	47	17	0	52	32	10	27	5	3	32
198	198	72.0	8.727272727272727	372	59	39	2	63	16	12	0.20204313280363226	11	9	15	5	3	0	0	5	2	3	1	5	517	73	25	0	73	39	18	13	1	1	48
199	199	72.0	12.0	177	28	23	0	26	27	6	0.18774834437086094	9	1	3	0	1	1	0	9	2	0	0	2	50	2	0	0	5	8	5	11	4	1	10
200	200	72.0	11.304347826086955	718	119	67	0	103	64	28	0.22254335260115607	24	7	24	0	1	4	0	9	3	16	3	28	81	13	9	0	13	8	3	41	15	4	43
201	201	72.0	10.734375	670	65	33	0	95	81	24	0.196818349981502	16	2	13	3	0	1	0	8	1	2	0	19	78	12	6	0	9	10	2	12	10	2	71
202	202	72.0	8.727272727272727	278	47	26	0	38	23	9	0.2333019755409219	10	5	13	2	1	0	0	8	0	0	0	8	139	17	6	0	20	18	7	12	4	1	21
203	203		0.0	0	0	0	0	0	0	0	0.211971197119712	0	0	0	0	0	0	0	0	0	0	0	0	189	19	12	0	21	25	7	0	0	0	0
204	204	73.0	7.693069306930692	767	91	42	0	83	96	45	0.20603975535168195	22	2	30	4	2	4	0	1	0	4	3	19	22	3	3	0	3	6	0	38	11	7	27
205	205	73.0	9.657894736842103	350	52	31	0	53	40	9	0.17854261898359775	16	0	8	5	0	0	0	9	0	0	1	13	673	93	31	0	87	73	32	16	8	3	26
206	206	74.0	10.181818181818182	102	17	11	0	15	14	7	0.2498509242695289	10	0	4	0	0	0	0	0	0	1	0	2	101	17	11	0	13	11	5	8	3	1	3
207	207	74.0	9.761904761904765	408	66	37	0	68	56	15	0.18969478175254348	18	3	16	1	0	2	2	4	6	1	0	13	33	1	0	0	4	4	1	36	6	1	25
208	208	74.0	9.391304347826088	222	30	24	0	35	16	6	0.20742904841402335	11	2	5	3	0	0	0	4	0	2	2	1	273	28	5	0	28	30	18	10	3	2	20
209	209	74.0	5.977272727272728	267	31	18	0	32	30	14	0.19333607568901687	2	2	7	0	0	2	4	1	0	7	0	6	153	21	8	0	28	25	12	2	5	1	24
210	210		0.0	0	0	0	0	0	0	0	0.2715173025732032	0	0	0	0	0	0	0	0	0	0	0	0	303	37	26	0	44	29	21	0	0	0	0
211	211		0.0	0	0	0	0	0	0	0	0.22412318220701452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	212	75.0	11.0	17	2	2	0	2	1	0	0.2374429223744292	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
213	213	75.0	6.25	23	4	3	0	4	1	1	0.20361247947454844	3	0	1	0	0	0	0	0	0	0	0	0	97	13	8	0	11	6	3	2	0	0	2
214	214	75.0	2.0	4	0	0	0	0	1	1	0.2504105090311987	0	0	0	0	0	0	0	0	0	0	0	0	15	3	2	0	2	4	0	0	0	0	0
215	215		0.0	0	0	0	0	0	0	0	0.2319148936170213	0	0	0	0	0	0	0	0	0	0	0	0	13	3	1	0	2	0	0	0	0	0	0
216	216		0.0	0	0	0	0	0	0	0	0.2391017173051519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	217	75.0	21.0	79	7	4	0	9	2	1	0.23124647490129724	1	0	1	0	0	0	0	0	0	2	1	2	724	89	47	0	73	70	36	7	2	0	0
218	218	75.0	7.06	357	38	30	0	54	36	14	0.19044144472820135	19	1	6	0	0	6	2	2	0	0	0	2	18	0	0	0	2	6	2	12	9	2	31
219	219	75.0	13.28	1173	124	109	0	158	121	72	0.2670487106017192	10	0	3	21	6	1	2	1	1	63	4	12	251	33	16	0	30	32	15	147	27	14	-30
220	220	75.0	6.6190476190476195	153	24	14	0	22	12	1	0.2957920792079208	6	6	6	2	0	0	0	0	0	0	0	4	3	1	1	0	0	0	0	12	9	3	-2
221	221	75.0	6.724137931034483	377	37	21	0	35	38	11	0.14974675181678046	7	2	9	4	0	1	0	2	2	3	0	7	333	46	23	0	44	30	9	13	4	4	14
222	222	75.0	7.24	351	41	29	0	41	34	12	0.22302904564315354	20	0	7	2	1	0	0	1	0	5	0	5	199	30	15	0	27	21	5	28	10	1	2
223	223	76.0	4.833333333333333	58	6	2	0	7	2	0	0.20570071258907366	1	0	2	1	0	0	0	0	0	0	0	2	271	42	29	1	32	33	9	2	2	1	2
224	224	76.0	4.6	100	15	6	0	7	5	1	0.17772884554891474	3	2	8	0	0	0	0	1	0	0	0	1	124	11	5	0	14	15	9	7	0	0	0
225	225	76.0	4.828125	348	41	22	0	36	29	4	0.17069524046847745	14	5	14	0	0	0	0	3	0	0	0	5	458	55	36	1	55	54	13	13	3	0	20
226	226	76.0	5.222222222222221	139	19	15	0	24	17	2	0.26148193508879364	7	2	4	2	0	2	2	0	0	0	0	0	507	74	30	0	71	55	26	9	4	2	9
227	227	77.0	5.589743589743589	229	24	19	0	27	23	14	0.19390202124015074	12	3	5	2	0	0	0	0	1	0	1	0	305	44	28	0	42	33	15	2	1	0	24
228	228	77.0	5.357142857142857	143	17	13	0	16	24	11	0.23318872017353576	7	1	3	3	1	1	0	0	0	0	0	1	137	12	4	0	12	19	9	7	1	0	8
229	229	77.0	9.419354838709678	267	42	26	0	43	33	14	0.20085287846481875	4	4	6	7	0	7	2	1	0	1	0	10	307	40	24	0	36	34	16	21	3	2	17
230	230	77.0	7.3237410071942435	953	120	76	0	117	122	35	0.18272757585861954	20	3	30	33	2	0	0	4	0	13	1	14	18	2	2	0	2	1	0	58	11	2	46
231	231	78.0	7.2105263157894735	246	38	18	0	37	25	10	0.22162162162162166	4	0	10	3	0	0	1	5	0	5	0	10	14	0	0	0	1	1	0	21	6	1	9
232	232	78.0	5.36231884057971	349	33	20	0	40	53	17	0.18262548262548264	12	4	9	2	0	0	0	1	0	1	0	4	14	1	0	0	2	1	1	13	4	1	22
233	233	78.0	8.881818181818181	928	107	64	0	110	136	53	0.20153486820153488	24	6	14	11	3	0	1	6	1	10	2	29	84	11	7	0	15	10	4	27	14	5	64
234	234	78.0	5.554545454545455	593	71	48	0	64	71	34	0.19654265313791808	25	2	14	12	0	2	0	0	0	5	2	9	288	25	15	0	29	44	22	30	12	2	20
235	235	79.0	6.813953488372092	286	34	23	0	43	27	6	0.19463087248322147	6	0	8	6	1	1	0	1	0	8	0	3	467	63	31	0	66	61	19	21	7	5	10
236	236	79.0	9.041666666666666	824	107	74	0	110	97	35	0.19653979238754327	30	9	25	3	2	7	8	7	3	3	2	8	170	25	21	1	24	20	14	38	16	1	55
237	237	79.0	7.873239436619718	550	80	49	2	79	64	27	0.1966904851447913	28	0	18	4	0	1	4	6	2	4	0	13	263	32	12	0	30	29	10	19	6	1	53
238	238	79.0	6.875	261	32	19	1	37	42	20	0.18696186961869615	3	4	11	9	0	0	0	2	0	1	0	2	357	49	24	0	56	42	17	24	8	6	-1
239	239	79.0	6.738095238095237	281	39	20	0	32	43	5	0.241956241956242	9	3	9	3	0	1	0	3	0	0	1	10	302	42	23	0	42	38	9	12	5	4	11
