	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed
152	152	48	7.75	688	100	52	0	142	77	33	0.2760942760942761	36	3	29	0	3	4	2	4	0	0	0	19	88	12	4	0	12	7	3	39	26	9	42
153	153	48	8.015625	471	58	34	0	81	54	19	0.30995792426367463	14	7	14	1	0	0	0	4	0	6	2	10	164	20	4	0	24	20	10	24	8	1	40
154	154	49	8.610619469026549	853	86	55	0	152	116	65	0.2565789473684211	14	5	21	19	3	4	2	3	0	3	2	10	195	24	8	0	29	17	9	91	17	8	19
155	155	49	9.16326530612245	804	91	54	1	142	110	51	0.2707948243992606	31	5	29	0	0	2	2	6	0	5	3	8	136	15	7	0	12	16	7	40	15	2	70
156	156	49	9.440677966101696	1024	124	52	0	203	109	47	0.26586102719033233	34	7	47	1	1	1	1	5	0	2	0	25	101	17	8	0	19	14	4	49	29	12	84
157	157	49	7.590361445783132	598	62	36	0	90	86	52	0.3024390243902439	16	1	20	3	6	0	1	4	0	5	0	6	19	1	0	0	2	3	4	26	11	3	39
158	158	49	8.829787234042556	774	107	62	0	123	81	26	0.2808880308880309	30	13	25	0	1	1	1	11	0	2	3	20	145	23	7	0	23	15	4	37	5	2	74
159	159	49	9.894117647058824	758	95	69	0	149	71	22	0.26135310472659873	51	8	17	1	1	0	0	5	1	2	0	9	0	0	0	0	0	0	0	49	22	6	50
160	160	50	7.6756756756756745	539	67	43	0	80	57	34	0.3109756097560976	30	7	14	0	2	1	2	1	0	0	0	10	114	10	3	0	19	9	3	24	4	4	44
161	161	50	8.505747126436782	658	86	52	0	147	82	50	0.29379157427937913	37	1	16	1	0	0	0	0	0	13	0	18	0	0	0	0	0	0	0	34	21	4	67
162	162	50	8.185185185185185	777	90	40	1	135	113	53	0.2683946488294314	22	2	35	5	2	0	0	3	0	5	1	15	288	38	23	0	50	34	16	27	15	2	76
163	163	50	8.54945054945055	706	105	45	0	143	45	16	0.2675619834710744	37	7	41	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	44	8	3	80
164	164	50	7.1238095238095225	722	89	50	0	93	73	42	0.2530120481927711	35	5	30	0	0	1	1	3	0	4	1	9	0	0	0	0	0	0	0	22	6	3	56
