age	Unnamed: 0	Unnamed: 0.1	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed	age	%pronouns	%error	%verb	%noun	%verb_tensed	%determiner	%parent_pronouns	%parent_verb	%parent_noun	%parent_determiner
19.0	3	3	2.3260869565217392	231	19	17	0	33	87	10	0.19102990033222592	17	0	0	0	0	0	0	0	0	0	0	2	973	71	22	0	106	135	36	2	2	2	27	19.0	0.0735930735930736	0.0	0.14285714285714285	0.37662337662337664	0.18181818181818182	0.04329004329004329	0.022610483042137718	0.10894141829393628	0.13874614594039056	0.03699897225077081
23.0	5	5	3.895104895104896	569	58	44	0	80	105	35	0.20565371024734985	32	7	9	0	0	1	1	0	0	1	2	5	836	102	34	0	103	113	53	8	9	3	60	23.0	0.0773286467486819	0.0	0.140597539543058	0.18453427065026362	0.25	0.061511423550087874	0.04066985645933014	0.12320574162679426	0.13516746411483255	0.06339712918660287
26.0	13	13	3.904885912698413	1004	119	81	0	126	139	60	0.19908804456736906	60	10	26	1	2	0	0	4	0	2	2	12	2931	338	107	0	393	375	133	25	22	6	73	26.0	0.08067729083665338	0.0	0.1254980079681275	0.13844621513944222	0.42063492063492064	0.05976095617529881	0.03650631183896281	0.13408393039918118	0.12794268167860798	0.0453770044353463
28.0	8	8	4.525714285714286	808	103	78	0	139	102	19	0.14401463669628856	69	2	7	3	1	0	0	2	0	0	1	18	2998	390	99	0	470	346	105	18	18	4	99	28.0	0.09653465346534654	0.0	0.17202970297029702	0.12623762376237624	0.28776978417266186	0.023514851485148515	0.03302201467645097	0.15677118078719146	0.11541027351567712	0.03502334889926618
29.0	9	9	4.426470588235294	624	92	59	0	108	77	18	0.1816283924843424	54	2	18	0	0	2	0	0	0	1	0	15	1282	158	33	0	174	150	51	10	14	2	82	29.0	0.09455128205128205	0.0	0.17307692307692307	0.1233974358974359	0.24074074074074073	0.028846153846153848	0.02574102964118565	0.1357254290171607	0.11700468018720749	0.039781591263650544
