age	Unnamed: 0	Unnamed: 0.1	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed	age	%pronouns	%error	%verb	%noun	%verb_tensed	%determiner	%parent_pronouns	%parent_verb	%parent_noun	%parent_determiner
26	11	11	4.205352411234764	1915	142	110	0	204	334	196	0.21867136535759438	89	7	9	5	1	0	0	3	1	3	1	23	2690	297	87	1	377	395	198	35	15	5	149	26	0.057441253263707574	0.0	0.10652741514360313	0.1744125326370757	0.2696078431372549	0.10234986945169713	0.03234200743494424	0.14014869888475837	0.14684014869888476	0.07360594795539034
27	28	28	4.362264998582134	3789	363	295	1	525	548	184	0.23220381650914218	242	18	34	6	5	0	0	16	1	2	5	34	4517	478	189	0	622	628	237	56	65	22	382	27	0.0778569543415149	0.003389830508474576	0.13855898653998416	0.14462918975983108	0.2723809523809524	0.0485616257587754	0.04184193048483507	0.13770201461146778	0.13903032986495462	0.05246845251272969
31	96	96	4.770093391498436	5594	554	385	6	833	777	394	0.2390823964836434	161	112	115	35	20	12	4	16	0	9	16	54	7124	768	350	1	1026	1069	452	121	104	34	574	31	0.06882373972112978	0.015584415584415584	0.1489095459420808	0.13889882016446192	0.31092436974789917	0.07043260636396138	0.04912970241437395	0.14402021336327905	0.1500561482313307	0.06344750140370578
33	22	22	4.45398773006135	764	110	65	1	112	70	50	0.22312263641274988	41	8	26	0	0	5	0	9	0	0	2	19	1074	149	68	0	163	146	55	19	17	13	63	33	0.08507853403141362	0.015384615384615385	0.14659685863874344	0.09162303664921466	0.4375	0.06544502617801047	0.0633147113594041	0.15176908752327747	0.13594040968342644	0.051210428305400374
34	99	99	4.459672126232593	5797	683	454	3	775	815	407	0.20226933900602104	260	42	142	73	18	14	1	36	0	6	4	87	8424	926	463	0	1150	1301	570	130	112	40	493	34	0.0783163705364844	0.006607929515418502	0.13368983957219252	0.14058996032430568	0.3638709677419355	0.07020872865275142	0.054962013295346626	0.1365147198480532	0.15443969610636277	0.06766381766381767
