age	Unnamed: 0	Unnamed: 0.1	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	#past	#present	#perfect	#untensed	age	%pronouns	%error	%verb	%noun	%verb_tensed	%determiner	%parent_pronouns	%parent_verb	%parent_noun	%parent_determiner
22	2	2	3.1421052631578954	640	56	37	0	98	96	16	0.12791904514789829	26	1	4	4	0	1	3	1	0	0	1	15	2104	229	115	1	355	294	151	7	15	5	71	22	0.0578125	0.0	0.153125	0.15	0.2755102040816326	0.025	0.054657794676806086	0.16872623574144488	0.1397338403041825	0.0717680608365019
23	3	3	2.9415584415584415	498	50	37	2	81	38	9	0.1441506700470844	22	9	2	1	0	1	4	0	0	0	0	11	1530	190	94	2	282	153	68	6	17	1	57	23	0.07429718875502007	0.05405405405405406	0.16265060240963855	0.07630522088353414	0.2962962962962963	0.018072289156626505	0.06143790849673202	0.1843137254901961	0.1	0.044444444444444446
24	4	4	2.8666666666666667	585	52	32	1	83	110	14	0.17104761904761906	19	6	2	1	0	1	1	0	0	1	3	18	1419	139	75	1	165	202	91	12	5	0	66	24	0.0547008547008547	0.03125	0.14188034188034188	0.18803418803418803	0.20481927710843373	0.023931623931623933	0.052854122621564484	0.11627906976744186	0.142353770260747	0.06412966878083157
25	5	5	3.484375	220	24	20	0	44	26	7	0.14309576837416482	10	4	1	3	1	0	2	0	0	0	0	3	1911	211	89	1	284	228	126	4	2	0	38	25	0.09090909090909091	0.0	0.2	0.11818181818181818	0.13636363636363635	0.031818181818181815	0.04657247514390372	0.14861329147043434	0.11930926216640503	0.06593406593406594
26	6	6	2.937799043062201	625	59	41	1	97	112	23	0.14053367217280813	31	5	3	3	0	1	1	0	0	0	0	15	2086	260	123	1	317	234	110	19	7	1	70	26	0.0656	0.024390243902439025	0.1552	0.1792	0.27835051546391754	0.0368	0.05896452540747843	0.15196548418024927	0.11217641418983701	0.052732502396931925
27	7	7	3.2808510638297874	868	88	49	0	134	101	34	0.11139630390143736	27	7	3	3	3	3	0	2	0	4	0	36	1409	170	68	0	224	181	81	9	11	0	114	27	0.056451612903225805	0.0	0.1543778801843318	0.11635944700460829	0.14925373134328357	0.03917050691244239	0.0482611781405252	0.1589779985805536	0.12845990063875087	0.057487579843860895
28	8	8	3.4505813953488373	1244	172	94	0	213	183	61	0.12913347815592566	56	10	6	16	0	0	3	1	0	5	3	72	1853	226	104	1	245	222	120	31	37	9	136	28	0.07556270096463022	0.0	0.1712218649517685	0.14710610932475884	0.3615023474178404	0.04903536977491962	0.05612520237452779	0.13221802482460873	0.11980572045331894	0.06475984889368591
29	9	9	3.55	871	127	93	2	155	102	46	0.11708860759493672	58	25	4	2	2	0	0	3	0	2	1	30	2505	391	134	1	453	231	158	24	9	3	119	29	0.10677382319173363	0.021505376344086023	0.17795637198622274	0.11710677382319173	0.23225806451612904	0.05281285878300804	0.053493013972055886	0.18083832335329342	0.09221556886227544	0.06307385229540918
