group	Unnamed: 0	age	mlu	#words	#pronouns	#cased_pronoun	#errors	#verb	#noun	#determiner	richness	#I	#me	#you	#he	#him	#she	#her	#we	#us	#they	#them	#it	#parentwords	#parentpronouns	parentcased_pronouns	parenterrors	#parent_verb	#parent_noun	#parent_determiner	group	%pronouns	%error	%verb	%noun	%determiner	%parent_pronouns	%parent_verb	%parent_noun	%parent_determiner
31	10	31	3.56	350	32	18	0	35	62	15	0.17979973878972572	11	0	4	2	0	0	0	1	0	3	1	10	224	29	14	0	23	25	19	31	0.05142857142857143	0.0	0.1	0.17714285714285713	0.04285714285714286	0.0625	0.10267857142857142	0.11160714285714286	0.08482142857142858
